"Day","Subject","Treat","Rep","Glucose","Galactose","Fructose","Xylose","Arabinose","Fucose","Rhamnose","GlcA","GalA","GlcNAc","GalNAc","Mannose","Allose","Ribose"
"d3","NoSub","ctl-m","C",0.000714774661822155,0.000110869218982861,6.7203241091505e-05,1.56931850414797e-05,0.00019494621053003,3.15170729307511e-05,1.14184965028718e-05,0,2.31386990200411e-05,5.9012137774984e-05,4.02183086025096e-06,1.51107366195046e-05,0,4.75532669298279e-05
"d0","NoSub","ctl-f","A",0.00425855227753953,0.0139100353059546,0.00282046882398593,0.000137647915576979,0.000272794610497,7.93154764087535e-05,2.71370985899587e-05,0,5.86052220451925e-06,7.0959238304778e-05,3.50510550715117e-05,0.000193482722381277,0,5.0998287238483e-05
"d0","NoSub","ctl-f","B",0.0039316143286494,0.0126392398405375,0.00311554739700416,0.000157276727931213,0.00033837367068768,8.491666203503e-05,2.32082490476526e-05,0,1.10522823328186e-05,6.76418506149905e-05,3.22728334906677e-05,0.000167240917302015,0,4.69699292798594e-05
"d0","NoSub","ctl-f","C",0.00445905706818117,0.015712080930864,0.00315523583999403,0.000151032216981122,0.00026904147263348,7.61322522380095e-05,2.49420392092684e-05,0,5.1424603610852e-06,6.8978180643252e-05,4.02380803314016e-05,0.000167355942011242,0,5.6298916179387e-05
"d1","NoSub","ctl-f","A",0.00565825371127965,0.0143351988769868,0.00271459820369135,0.000161901678727723,0.000361032515828742,8.7286981381448e-05,3.924782883876e-05,0,1.18728704389895e-05,7.6651041298531e-05,2.46168074344962e-05,0.000174370091370778,0,8.07228712260895e-05
"d1","NoSub","ctl-f","B",0.00520714427929135,0.014833062853073,0.00315621019869667,0.00015074213930174,0.000408836298361986,9.4439505035285e-05,4.62655580149009e-05,0,1.93444212758741e-05,7.58736736522605e-05,2.73281451063647e-05,0.00045503612394277,0,0.000117234332199096
"d1","NoSub","ctl-f","C",0.00912524043352765,0.0169978395728628,0.00246057754692539,0.00021541057733133,0.000281603635880834,7.7984722583616e-05,3.28538603778867e-05,0,7.03560420462685e-06,8.5877452426916e-05,2.06113854359619e-05,0.00020296781002301,0,9.38685472598075e-05
"d2","NoSub","ctl-f","A",0.00717305058308615,0.015436780421425,0.00233721402552069,0.000261574086800861,0.000397327099828655,9.65690756479155e-05,5.3015381033868e-05,0,3.3885405389028e-05,8.5491869936553e-05,1.74808750383215e-05,0.000191240551265349,0,0.000101971693622492
"d2","NoSub","ctl-f","B",0.00608267241840245,0.0148127126828395,0.00338132284310816,0.00022753702692058,0.00043212929013272,9.6704779838088e-05,5.68199915389415e-05,0,2.39460540249704e-05,7.98656286219195e-05,3.09480663421233e-05,0.000366851453030659,0,0.000110728010091074
"d2","NoSub","ctl-f","C",0.0119135233623694,0.0177751094936467,0.00210604289909698,0.000208101993256943,0.000307611929292352,8.7166564137166e-05,3.7780155894773e-05,0,1.36590373156871e-05,7.79781086569465e-05,2.81002063278057e-05,0.000217192341544858,0,9.369537199209e-05
"d3","NoSub","ctl-f","A",0.00963530623060635,0.0152870085396599,0.00243180366811327,0.000244227271732295,0.000444674201580808,0.00010659973480767,4.72135868046521e-05,0,2.43307573294856e-05,7.34700493278255e-05,1.03935158851364e-05,0.000220464282908725,0,0.000101475338740314
"d3","NoSub","ctl-f","B",0.0061029925916086,0.0138177835757286,0.00440800982941079,0.000200407708088004,0.000388836917496599,8.362168780929e-05,4.25112449215697e-05,0,1.32488256641408e-05,8.45518152918025e-05,2.25357388742366e-06,0.000389321910709446,0,0.000110893686957502
"d3","NoSub","ctl-f","C",0.0182085904225543,0.019243966675555,0.00255433194311034,0.000242404945752276,0.000319813569369856,4.25336415556458e-05,4.42075297320576e-05,0,2.13211002882887e-05,8.0749599271926e-05,1.21785242644034e-05,0.000259170138720356,0,0.000109076855630629
"d0","Sub1","13Bean","A",0.167224777250268,0.178806961131189,0.128798039223634,0.0186219519486693,0.055406599156667,0.0054222698690631,0.0047382917307719,0.00294679519871914,0.0250067817332837,0.0052690755361198,2.74338712168842e-05,0.00368784543203589,0,0.050362960398972
"d0","Sub1","13Bean","B",0.158223646111424,0.171578077740389,0.139728292894396,0.0178887633703303,0.0463372637125999,0.00492339218847403,0.0044677927392375,0.00293933003800018,0.0221793510141885,0.00485809306126508,2.06902701163262e-05,0.00379439468397206,0,0.0490710223696355
"d0","Sub1","13Bean","C",0.169235344872501,0.187444420836715,0.128727527407079,0.0208820016200716,0.04994722162617,0.00537635929847685,0.00488734065206548,0.00286832453200032,0.0268310181582727,0.00539639968741725,0.000563054473802875,0.00371374451655439,0,0.0532879049048395
"d1","Sub1","13Bean","A",0.234276894995896,0.0596550845853595,0.00445936316542503,0.000566989340491555,0.0979889771933685,0.0279266017843467,0.0060909219094751,0.00114229860874757,0.0091604142043902,0.00232810645810629,0.000748052957607925,0.005261703697649,0,0.0316764080640181
"d1","Sub1","13Bean","B",0.274766595990018,0.0704899114171035,0.0051658515311702,0.00072304140926573,0.109608433812403,0.0305488572725643,0.00667109063365985,0.00205391123342048,0.00882762732856335,0.00259044688584874,0.00105651047463864,0.00647642547638535,0,0.0397423042177834
"d1","Sub1","13Bean","C",0.272032356616112,0.063406613701776,0.00545440699070095,0.00057080400341818,0.112225055808421,0.0300055466493999,0.0072827435893151,0.00098267923223672,0.0090499615024114,0.00261273930695814,0.00083808316449,0.00666247449847615,0,0.0371429522061278
"d2","Sub1","13Bean","A",0.412514086744078,0.076766710970735,0.0082930009777149,0.000730438816853845,0.166210956806954,0.0351531203055793,0.0074339572948926,0.00122973406436938,0.016153190973393,0.00391613451387963,0.0016625857930828,0.0111855909483764,0,0.0431952150484914
"d2","Sub1","13Bean","B",0.45825786054341,0.074566741685339,0.00782366926362785,0.000650603473108835,0.150210548035537,0.0318431123197636,0.00613200288746055,0.00221197041650875,0.0119020378978059,0.00378697459122126,0.00127514559162175,0.0110319174139134,0,0.0390942207057296
"d2","Sub1","13Bean","C",0.535847445854935,0.077664462088551,0.00923403998986605,0.00069543608851176,0.162959429405147,0.0361853919541936,0.00736861940175075,0.0012805513767612,0.0150470200894925,0.00437559224478101,0.00152930742462529,0.0141106650896844,0,0.0435179872379779
"d3","Sub1","13Bean","A",0.56312146260894,0.0871918309844635,0.0113622570537077,0.00071048423626583,0.191179277576983,0.0380364807893168,0.00711268397436385,0.00084793784803685,0.0215562304451274,0.00481596006530025,0.00161773674451921,0.0135851721148279,0,0.0424613692947434
"d3","Sub1","13Bean","B",0.591315563554955,0.087034990283132,0.0117693650609445,0.000470046757170763,0.185708017896906,0.0364158716419921,0.00673342110577655,0.00233745997738511,0.0183030358272953,0.00519952273249165,0.00167430087953976,0.0182653789559503,0,0.0423473212389789
"d3","Sub1","13Bean","C",0.616199883184155,0.08377307788526,0.0136456757957416,0.000699492037310875,0.185190051170705,0.0360904605420371,0.00754302796736215,0.0013404169510341,0.0206675686352757,0.00511624925601895,0.00178058767211329,0.0212395564327378,0,0.0481942391881969
"d0","Sub2","13Bean","A",0.197271818730603,0.143002301449562,0.0271961548640337,0.000470134395470727,0.104808055937325,0.00345989185009583,0.00386215752622655,0.0031618291513195,0.0243827345980101,0.00233703510174405,0.000880000344992005,0.00464594052602276,0,0.0285930700622648
"d0","Sub2","13Bean","B",0.0518452408393215,0.0265472463990305,0.00710730175213615,8.49983515269815e-05,0.0207610645839456,0.000587897667848345,0.00089421352223385,0.00075903789391605,0.00498044655634909,0.000407301467330767,0.000179121239162919,0.00178732227272414,0,0.00760358276415835
"d0","Sub2","13Bean","C",0.054076382488249,0.0314758906929144,0.00749548524069595,0.000161334923434346,0.0232422181923372,0.000709613664737315,0.000990685117031605,0.000939279279400625,0.00564742462297165,0.000498115321716464,0.000178177896243552,0.00209278340749674,0,0.0085796065306289
"d1","Sub2","13Bean","A",0.0111088841583034,0.00325759201849648,0.00130247301251768,4.92219154378902e-05,0.00454422492203458,0.000200073106023888,0.000202688965646705,2.8230060403624e-05,0.000545369363782825,0.000240570978096363,5.1659550764394e-06,0.000132169969109567,0,0.00344758068045348
"d1","Sub2","13Bean","B",0.0106139098104016,0.00288453827820744,0.00146432615837925,0,0.00314595805339212,0.000148392252416509,0.000254781671090925,0,0.000529129327892485,0.000225566152667458,3.35569966050936e-06,0.00014097321871439,0,0.00350430835553074
"d1","Sub2","13Bean","C",0.01347670697359,0.00372158341839293,0.00147351763875024,0.00089982573207498,0.00355446197063825,0.000208119691603139,0.000191695536810117,3.7332941748463e-05,0.000576245063216445,0.000282333966067798,1.05226804757446e-05,0.000130719076150987,0,0.00375217557000779
"d2","Sub2","13Bean","A",0.01697719943421,0.00359553030441498,0.00151113435100628,0,0.00492085682688531,0.000713103239689765,0.00029009811048073,0.000164392838067443,0.00077558563421981,0.000230999395205988,1.01277342637059e-05,0.000377605434844249,0,0.00237429028187405
"d2","Sub2","13Bean","B",0.0079589365720589,0.0137187960693812,0.00159578269907787,0,0.0371814653978755,0.00329915137156967,0.003368653564195,0.000296533676634733,0.0066140455846392,0.000201577062965194,0.000176736887673494,0.00016713584301504,0,0.0209117507231091
"d2","Sub2","13Bean","C",0.00764038989408705,0.00267153410530487,0.00130620069647044,0,0.00160254839370009,0.000229783910451799,0.000198316164601393,0.000137661436416057,0.000534421865872615,0.000168939149040817,3.1868114128692e-06,0.000179346920124861,0,0.00143243112881883
"d3","Sub2","13Bean","A",0.00763920803415265,0.00177780560531469,0.0011239312852591,0.00178589354441824,0.00077712503432682,0.000191459468410788,0.000241883983380607,0.000274540286904415,0.000406804733260038,0.000177793054508506,8.89675072752305e-06,0.000321184617081082,0,0.00339364993835496
"d3","Sub2","13Bean","B",0.00595138651517455,0.0056651638434888,0.00175687390342075,0.0317019633918048,0.0113420237594976,0.00463212553014063,0.0056258108545717,0.000902896347269575,0.0113370892669074,0.000227938800186317,0.000241915321071944,0.000153322349353944,0,0.0204592197003411
"d3","Sub2","13Bean","C",0.0075148688222026,0.00227332715276085,0.00126907933807213,0.00212829997664092,0.0010364187490895,0.000237739571664966,0.000298439429256456,0.000324948729013571,0.00053365314934485,0.00014938584503113,3.59807047886182e-05,0.000356166739514669,0,0.0022589332485096
"d0","Sub3","13Bean","A",0.258636176063951,0.124153512408411,0.0268219051611051,7.0649497569687e-06,0.0424181234282953,0.00250209606635428,0.00514107007526675,0.00297760743777251,0.0053327784362454,0.00422028955069079,0.00141674121578449,0.00452829710636408,0,0.0294147701392858
"d0","Sub3","13Bean","B",0.266434507267391,0.117675238649052,0.0255145046428065,8.3588850837536e-05,0.0423612003503732,0.00249238436430774,0.00509145833989815,0.00299662642885743,0.00523864627833815,0.00386554774408515,0.000215596391051561,0.00407680855308807,0,0.031798731121562
"d0","Sub3","13Bean","C",0.287549025742578,0.071892871840321,0.0254582854344108,8.5573562956456e-05,0.0421156169754906,0.00259977862708797,0.0052876968730755,0.00327520797877416,0.00578180855905435,0.00413375801812066,0.00127247643888232,0.00475291250826263,0,0.0336435864018087
"d1","Sub3","13Bean","A",0.0139510781446342,0.0080437283210514,0.00296695751576309,0.000100542913193835,0.0072832555297489,0.00128014106285052,0.0024263798053492,0.000385633953906723,0.0011890535729194,0.000268059618908048,2.47649522410666e-05,0.000419066693161362,0,0.00167295742117085
"d1","Sub3","13Bean","B",0.0100778639603428,0.00625134772729965,0.00227324267462129,9.09663410411465e-05,0.00634131298877195,0.00064649559160156,0.00155599633863118,0.000522123910750285,0.0009737885177204,0.000200972242355916,2.4720289117847e-05,0.00028574121428926,0,0.00165019457262891
"d1","Sub3","13Bean","C",0.0102527627672139,0.00417217709629373,0.00168795444428663,4.27058781006445e-05,0.00513643656383025,0.000187964611339708,0.000338948391037968,0.000115377243855722,0.00052091849146679,0.000169548587949401,5.23981222509435e-06,0.000136710729466303,0,0.00160618634892532
"d2","Sub3","13Bean","A",0.0213917560255001,0.00784066955218625,0.00404853192322335,0.000131517972481037,0.0057730774427904,0.00264032143773859,0.00453059214458574,0.000431000098916205,0.0057411458405652,0.000861289715057305,0.000100276653752125,0.0007071746644384,0,0.00123681776030232
"d2","Sub3","13Bean","B",0.0081268946611083,0.0068290833371597,0.00372637687798915,0.000152666064557358,0.00163727991557432,0.00155847748697245,0.00475526556626263,0.000342393317965072,0.0060248971968165,0.000568405003706935,5.71356947455845e-05,0.000502377492407015,0,0.00114747577508169
"d2","Sub3","13Bean","C",0.0079315937905184,0.00792242866681105,0.00298372056536298,0.000369562265553831,0.0137889502689219,0.00195170497271325,0.00544579463698645,0.000388388339181068,0.00342677235702949,0.0002321515017201,4.40032431255633e-05,0.000324676704869984,0,0.00197988096551809
"d3","Sub3","13Bean","A",0.0126252640503269,0.012399467131795,0.0050491632865523,0.00362972375599373,0.0150887403927371,0.00473418652531003,0.0126955071058295,0.00141366692989942,0.0152665845638904,0.0017532348993162,6.67914089687835e-05,0.00119626538630235,0,0.00184004701124078
"d3","Sub3","13Bean","B",0.0084626958599235,0.011974788516554,0.00457122701024449,0.00361489916335516,0.0143668257575639,0.00286450564999666,0.0136077176586417,0.000876312242942785,0.0184165870293631,0.00067230686321839,0.000355086537099901,0.000815422450533755,0,0.00234373282973961
"d3","Sub3","13Bean","C",0.00782009241491715,0.0139242032387509,0.00255641589636701,0.00382745357394378,0.0179900646327503,0.00331582559347432,0.00760951232383535,0.00100841534786123,0.0146123377595683,0.000287698851936918,5.3151517437551e-06,0.000414122098719964,0,0.00446315050272709
"d0","Sub4","13Bean","A",0.288870781068202,0.187298229227604,0.084175631066093,0.000460843154449134,0.0586660037909825,0.0057122814356977,0.00372852499735182,0.00220852644257499,0.0191900308638689,0.00245944060374274,0.000535543185653,0.00620035231250035,0,0.0539097780366325
"d0","Sub4","13Bean","B",0.284770872902746,0.18169450676827,0.079135030883173,0.000514159908458745,0.057858972156658,0.0052676975321196,0.00368528577400921,0.00291684335367668,0.0183497979182952,0.00240720095844485,0.00051433954683834,0.0054081930837398,0,0.0542253306831085
"d0","Sub4","13Bean","C",0.284817488089216,0.19506474690577,0.081942876760493,0.000407747445360886,0.069632993197556,0.0059895615374955,0.00364001833523614,0.00282485926645591,0.0189560540730404,0.00251099695244778,0.000478871517244642,0.0055300702159256,0,0.055366492715593
"d1","Sub4","13Bean","A",0.0104924035168609,0.00531509164838095,0.000920681637438875,3.81863774241628e-05,0.0123583099239437,0,0.000200667331233031,0.00024402824127757,0.000694800020958595,0.000291419911649593,5.70189297516465e-06,0.000182662593486202,0,0.00368204375256421
"d1","Sub4","13Bean","B",0.0075821077351594,0.00382824572189193,0.000786048111330845,4.188527331025e-05,0.0100864417306085,0,0.000223483608721013,0.000189113683912879,0.00060444787477184,0.000240440925273145,4.74486900835722e-06,0.000138846187832285,0,0.00278809141363688
"d1","Sub4","13Bean","C",0.0079426282981684,0.00436036287534825,0.00104842213635055,3.93074152478497e-05,0.0115003175300171,0,0.000209592133934512,0.000575325118599925,0.00070148167155027,0.000267055662611478,0,0.000111858197300916,0,0.00360227280122893
"d2","Sub4","13Bean","A",0.012561648038097,0.0104878704494424,0.00204545159089372,0.0167174701688019,0.0217237163436856,0.00129803223783889,0.00523548177779,0.00073801432276243,0.0205766937182376,0.000376907787593279,1.33736905079568e-05,0.000368107959893841,0,0.0309718729409507
"d2","Sub4","13Bean","B",0.005775794968913,0.0136552720729116,0.00172944257931064,0.00925926702562715,0.0112234347877491,0.00165086727088745,0.00494810216434967,0.00068602019123117,0.0249624174977016,0.000450056087271333,3.91250494132367e-05,0.000541609643288335,0,0.0392122397210265
"d2","Sub4","13Bean","C",0.0076604892014524,0.0136990251195435,0.00187215836291221,0.0175379950701959,0.0214982080295405,0.00175213739918592,0.00407870793808622,0.000738479768001185,0.01760047935667,0.00055957140063661,3.47742924229428e-05,0.00041870415938281,0,0.0389436632147818
"d3","Sub4","13Bean","A",0.0060575073717758,0.0113623610934306,0.00143366853337416,0.0333868104427235,0.0725230503395395,0.00386435997536174,0.0140706639106201,0.000905445981975715,0.050965049261691,0.000119990573819141,0.000264623634266539,0.000230301448477346,0,0.0473435213159932
"d3","Sub4","13Bean","B",0.00536362104611075,0.0300005253683125,0.0013057213307761,0.0326607539866284,0.0772970434767055,0.00385491727725171,0.011911313337748,0.0008085525468695,0.0414066483485214,0.000313365197966793,0.000127461988902019,0.000234948901471327,0,0.0594906191495425
"d3","Sub4","13Bean","C",0.0051239410840213,0.00349597190825702,0.0012252546466776,0.0129075903815874,0.0167109366377519,0.00348716360566895,0.0129572566883598,0.00156127766792546,0.052968480752451,0.000162199637646661,0.000280302149202496,0.000214790702587465,0,0.051645054649074
"d0","Sub5","13Bean","A",0.154023966152173,0.155425341651387,0.055939388137305,0.000377234166213137,0.0997240356347905,0.00284750897782382,0.00282924373285392,0.00142742453064959,0.0140877511564643,0.00463850367401602,0.000845395687306325,0.00546470756940105,0,0.0260715699537849
"d0","Sub5","13Bean","B",0.159921979262546,0.154543278516134,0.0564945259015815,0.000426861960254566,0.109217059761081,0.00290725629904625,0.0028700667108113,0.00144159450820465,0.0143503961773151,0.00485757482038336,0.00082285045188113,0.0053256304833076,0,0.0277522153093616
"d0","Sub5","13Bean","C",0.128211727519201,0.16040673438497,0.057801202635323,0.000469801767404132,0.111638249873993,0.00335363912068188,0.00279399641708542,0.00135968935400255,0.0182956705113137,0.00487745317586192,0.00109590800167931,0.00562763049753915,0,0.0253623967067083
"d1","Sub5","13Bean","A",0.188693402085582,0.178627306700383,0.0053519356356089,0.000794622866939315,0.117142897025639,0.0068860217513712,0.0103814006694613,0.0062692560996587,0.0075854755344795,0.00243643776649368,6.0598665122986e-05,0.0118311856571439,0,0.0138274388571539
"d1","Sub5","13Bean","B",0.227276437785651,0.171568317679435,0.00520172465269045,0.000693988567993175,0.0830963630278515,0.00772202005707745,0.0105182748685017,0.0068036321460111,0.00793379231141745,0.00242378952636619,0.000376034169935622,0.011389884979487,0,0.0119574920552969
"d1","Sub5","13Bean","C",0.239246688176497,0.16384441271484,0.00497070457229247,0.00074271298236582,0.102793210582766,0.0082944107832354,0.0102000576682842,0.0070603881855155,0.00777463406464885,0.0023931466421875,5.48166385468385e-05,0.0110155669646371,0,0.0127479877785263
"d2","Sub5","13Bean","A",0.296269069940549,0.186486233768529,0.00745992188891165,0.00048814455342231,0.206068865985928,0.00747945402374885,0.0114621787589038,0.0067721088106463,0.00977012277414965,0.0033781396163416,0.000623002824697745,0.0218373757349056,0,0.0324545387210001
"d2","Sub5","13Bean","B",0.387814266814581,0.186800518422494,0.00788903322677415,0.000747209122786665,0.188937234570353,0.0074819811870998,0.01099138478647,0.0068265179639097,0.00942393266438415,0.00331408533592198,0.000273337421478637,0.0186952954835429,0,0.0293137697219766
"d2","Sub5","13Bean","C",0.393791066155813,0.173867698474639,0.0075475991204911,0.00086592399433763,0.200186533832645,0.0078866669539779,0.0129755147271227,0.00757037342847445,0.0107082735148712,0.00352051727281186,0.000135134266369203,0.0194620762981667,0,0.0267315958251904
"d3","Sub5","13Bean","A",0.50163652233344,0.204433599927879,0.0104751268964459,0.00058071323027013,0.25886240806645,0.0092685457222078,0.015332251151307,0.00786114912317915,0.0126659865157875,0.00459685344426713,0.00076794011324971,0.0285020741328373,0,0.0486854979618671
"d3","Sub5","13Bean","B",0.420088545026917,0.186374049406766,0.008704303685024,0.00054153107162426,0.242517298651894,0.0071667565982862,0.0120962389356989,0.0070273361301293,0.00906852387693495,0.00384833496358492,0.000833851956340145,0.026215194137158,0,0.0452581851471651
"d3","Sub5","13Bean","C",0.50756945223611,0.193632240740465,0.0093348045759757,0.000875002153848795,0.255018036434021,0.00894456207420665,0.0155926047250507,0.0082357487865665,0.0131725835451166,0.00445585029848392,0.000299310743210488,0.0240313410646846,0,0.0484397897508385
"d0","NoSub","ctl-m","A",0.000106989405406792,5.5404200052394e-05,0,0,2.82133098367497e-05,7.1849810767582e-06,1.66050971556628e-06,0,0,4.47000139374061e-05,0,8.09323528545775e-06,0,1.61639966824261e-05
"d0","NoSub","ctl-m","B",9.77094922007725e-05,4.12785861511378e-05,0,0,3.48373940343067e-05,7.41703701502265e-06,1.12892854745031e-06,0,4.10972196608923e-06,3.01318356085292e-05,0,4.15398102236192e-06,0,8.33233365387065e-06
"d0","NoSub","ctl-m","C",0.000133278004194007,2.67016228972453e-05,0,0,2.44504730375878e-05,4.2664010556128e-06,2.97276664686685e-06,0,2.30293592911626e-06,3.45449711006377e-05,0,5.68732059322905e-06,0,8.39449528447505e-06
"d1","NoSub","ctl-m","A",0.000129962981306185,3.74409369312431e-05,0,0,3.21873103233272e-05,7.8767683060359e-06,2.45945806505926e-06,0,8.358979008354e-06,2.89912134648825e-05,0,6.104900052228e-06,0,0.000292112354512116
"d1","NoSub","ctl-m","B",0.000108195678194133,3.72721728864721e-05,0,0,3.12510638362969e-05,3.56516829957954e-06,1.89202339897242e-06,0,0,4.2744680937962e-05,0,6.5185459449456e-06,0,0.000100742328708759
"d1","NoSub","ctl-m","C",7.87424003182645e-05,3.0509104862201e-05,0,0,2.71236441745619e-05,4.09109683796325e-06,1.02078866945982e-06,0,0,3.45758084909314e-05,0,4.54668928653261e-06,0,0.000102970778347571
"d2","NoSub","ctl-m","A",2.17825856602584e-05,9.3266335688689e-06,0,0,1.23873542273876e-05,0,3.1492594043555e-06,0,1.89070983440363e-06,1.50531150141255e-05,0,6.9846608444515e-06,0,1.10526116309095e-05
"d2","NoSub","ctl-m","B",7.46807484962155e-05,3.26581180500135e-05,0,0,3.59616372239423e-05,0,2.92634458038872e-06,0,0,2.83831192195046e-05,0,6.15662078604615e-06,0,9.9960516155184e-06
"d2","NoSub","ctl-m","C",8.44256707576225e-05,4.89792936476609e-05,0,0,3.44995189834978e-05,0,0,0,2.37891447333087e-06,3.69010554449531e-05,0,2.53685046951306e-06,0,6.7996917575023e-06
"d3","NoSub","ctl-m","A",9.85362658571705e-05,0.000146271518254451,0.000116381879870214,0,3.26270071332605e-05,2.2807342258419e-05,1.59479570812372e-05,0,3.25801965401922e-05,4.13725801772342e-05,0,4.95804168452118e-06,0,0.00055600249872453
"d3","NoSub","ctl-m","B",8.29075916381505e-05,9.2764403740634e-05,8.2749606492032e-05,0,2.76226775701029e-05,5.08778726235765e-06,7.5761343720906e-06,0,3.74004992107913e-06,3.14329914024392e-05,0,7.15334051656975e-06,0,0.000167058801812958
"d3","NoSub","ctl-m","C",9.12927441157775e-05,8.42214519845055e-05,5.8656469223688e-05,0,2.89174762396447e-05,1.16201806785324e-05,7.8190931683426e-06,0,6.46764936472255e-06,5.0882042200886e-05,0,7.4077875307829e-06,0,0.000127290370312912
"d0","NoSub","ctl-f","A",0.0094698334853945,0.062242457361722,0.00215462392882157,0.000447816832873917,0.000311949589942048,0.000176014810351661,3.87635325731272e-05,0,4.79351270660351e-05,8.0251250057166e-05,0,0.000156408644958043,0,0.000373552054140359
"d0","NoSub","ctl-f","B",0.0132477477642028,0.092696455597268,0.00283092646789587,0.00056639049686388,0.000443187434126174,0.000227224422620958,5.5021663154467e-05,0,8.2710151041975e-05,0.000109351412037632,0,0.000200969591095297,0,0.00062038647699368
"d0","NoSub","ctl-f","C",0.012086014151066,0.080422649863225,0.00213633026663599,0.000478896325541924,0.000351441807953878,0.000186351517087254,4.8539214675534e-05,0,5.5490467316304e-05,8.8527182089478e-05,0,0.000156214782649775,0,0.000459116295622777
"d1","NoSub","ctl-f","A",0.0146588885616355,0.0649132466794885,0.00228538360693273,0.000449051374826515,0.000383756031950996,0.000190922093424182,7.25006430403995e-05,0,5.3259475059139e-05,8.79457266456405e-05,0,0.000174003544099095,0,0.00148570418368908
"d1","NoSub","ctl-f","B",0.015245449469541,0.0726195200247415,0.00259079308812949,0.000437204590462893,0.000369234403908775,0.000194746547935499,4.32972790710852e-05,0,6.2277239541401e-05,0.0001003468228875,0,0.000149673950236496,0,0.00195184396984009
"d1","NoSub","ctl-f","C",0.0145279628113862,0.074601246066056,0.00221377904472134,0.000346648868691193,0.000325479516805055,0.000185689364223477,3.95280435210694e-05,0,4.05458251662105e-05,9.4366388002789e-05,0,0.000191699682530558,0,0.00290649411359589
"d2","NoSub","ctl-f","A",0.0131878019278433,0.0557495558269635,0.00266017581861332,0.00033082910261925,0.000321617120225395,0.000159493450760327,3.97137541548687e-05,0,5.2094379888235e-05,9.02615146908345e-05,0,0.000206990244108996,0,0.00222580261211945
"d2","NoSub","ctl-f","B",0.0156852937618117,0.0755723958088855,0.00321458243722991,0.000434186517517973,0.000399654253396724,0.000203025550888513,4.79823363225537e-05,0,5.2173383417868e-05,7.94151179493395e-05,0,0.000224384139864891,0,0.00322861682329235
"d2","NoSub","ctl-f","C",0.0161427978961203,0.076978541408265,0.00300217003618214,0.000367493948817576,0.000365822432456582,0.000206294195494791,4.78974978094818e-05,0,4.01464891633286e-05,6.1050246271453e-05,0,0.000206364646776684,0,0.00484249082187881
"d3","NoSub","ctl-f","A",0.0161066471371034,0.0741145916708505,0.00306963153130644,0.000380445640014533,0.000330134494394657,0.000215948179758022,7.03946092978945e-05,0,6.00312512189895e-05,4.46446688698386e-05,0,0.000213681679080689,0,0.00334079555879247
"d3","NoSub","ctl-f","B",0.0155149032491697,0.0700029339295685,0.00314574703025522,0.000379385618236826,0.000320098796329636,0.000203114128519757,5.30356923879265e-05,0,5.438328713229e-05,2.49449179498925e-05,0,0.000241988386033753,0,0.00371492818328342
"d3","NoSub","ctl-f","C",0.0187677201786023,0.0832531332070095,0.00308017050060545,0.000300517841339409,0.000332059025134631,0.00023671460487987,8.3055229748787e-05,0,6.44407084380315e-05,7.80479626154135e-05,0,0.000280590908773909,0,0.00616729733814215
"d0","Sub1","Flax","A",0.233906445600374,0.195740651529138,0.186878111606845,0.0122625744281027,0.0289165046744865,0.00515767579596455,0.00432218838557109,0.00226263387074741,0.0240868908173403,0.004218146664553,0,0.0024514050486703,0,0.0415911993396298
"d0","Sub1","Flax","B",0.233389068761764,0.179841893702885,0.246966756963633,0.0141718965044292,0.0326271360190803,0.00534279092477615,0.0052583421544204,0,0.0350918919698447,0.004471861596637,0,0.00274699463305129,0,0.0480947265912975
"d0","Sub1","Flax","C",0.284128790407049,0.222874848389134,0.230963641414414,0.0227440597193299,0.048939171955554,0.0068792169940547,0.00816459755922045,0,0.0484323600230558,0.00634499081139195,0,0.00541679671346115,0,0.0808679028370475
"d1","Sub1","Flax","A",0.0132448790520661,0.082005582656242,0.00187854526731358,0.005462641958366,0.0221123485065745,0.00113570426099405,0.00153057058674664,0,0.0239714859650061,0.000448197371166938,0,0.000488676183050469,0,0.00147462086670149
"d1","Sub1","Flax","B",0.0493521132518413,0.105856797783018,0.00225200176601796,0.0235461491174081,0.0402753911732758,0.00312000448835586,0.00350640948058358,0,0.035990468609018,0.0019789089501474,0,0.00118608264715804,0,0.00228868650798505
"d1","Sub1","Flax","C",0.0355266730611751,0.084215066301582,0.0018527965719641,0.0114579376494832,0.0317034221594758,0.00148255743845784,0.00210220841988731,0,0.0370745279615162,0.00166251047177645,0,0.00148020360698725,0,0.00136626155182578
"d2","Sub1","Flax","A",0.0172117478550398,0.0415153166127569,0.00156003930547151,0.0162223552322921,0.0062789125857048,0.00200908984833362,0.00507322606259045,0,0.00533844517085355,0.000319381292504016,0,0.000355918747962305,0,0.00154372395509145
"d2","Sub1","Flax","B",0.00595737954714305,0.053619981603867,0.00123864786006237,0.0897151506806485,0.0211036763393823,0.0079487036824804,0.0150295745012218,0,0.0791105767000765,0.000277959190603067,0,0.000267511271156574,0,0.0070957762338634
"d2","Sub1","Flax","C",0.00581641041955955,0.0492285369181287,0.00153827609293981,0.034838677437323,0.00686492301690365,0.00474214417254492,0.00872763235215455,0,0.00388847316870097,0.000257789085389763,0,0.000276062989745469,0,0.00164845428940465
